MAF/TIGER Object Identifier,Zip Code Tabulation Area Code,Geographic Identifier,Base Name,Legal/Statistical Area Description Code,Name,ZIP Code Tabulation Area FIPS Class Code,MAF/TIGER Feature Class Code,Functional Status,Land Area (Square Meters),Water Area (Square Meters),Centroid Latitude,Centroid Longitude,Internal Point Latitude,Internal Point Longitude,Decennial Housing Count,Decennial Population Count,Object ID,Shape Area,Shape Length
2.21704E+14,19805,19805,19805,Z5,ZCTA5 19805,B5,G6350,S,14291385,0,39.7452101,-75.593712,39.7452101,-75.593712,17136,39985,152,24203395.59,34316.89905
2.21704E+14,19734,19734,19734,Z5,ZCTA5 19734,B5,G6350,S,206831629,10091005,39.3843473,-75.6476258,39.3816439,-75.6533217,4892,14116,153,363599594.6,128436.6013
2.21704E+14,19716,19716,19716,Z5,ZCTA5 19716,B5,G6350,S,1616341,0,39.6679591,-75.7461839,39.6679591,-75.7461839,9,42,154,2731310.648,13025.37797
2.21704E+14,19950,19950,19950,Z5,ZCTA5 19950,B5,G6350,S,187493502,7806,38.8200637,-75.597005,38.8184505,-75.5967427,2848,7095,155,309333140.7,129704.4908
2.21704E+14,19933,19933,19933,Z5,ZCTA5 19933,B5,G6350,S,174196043,472583,38.737016,-75.6058895,38.7330183,-75.603361,4039,9784,156,287497353.5,111419.5166
2.21704E+14,19956,19956,19956,Z5,ZCTA5 19956,B5,G6350,S,260035756,2589667,38.5465085,-75.5395813,38.5476448,-75.5381863,6508,16327,157,429997446.4,143726.7108
2.21704E+14,19955,19955,19955,Z5,ZCTA5 19955,B5,G6350,S,256381,0,39.2266,-75.6654932,39.2269685,-75.664724,72,191,158,427820.8945,4255.05509
2.21704E+14,19934,19934,19934,Z5,ZCTA5 19934,B5,G6350,S,120663167,50275,39.0813292,-75.6311243,39.0847274,-75.6273547,5602,14243,159,200610469.2,139448.0983
2.21704E+14,19941,19941,19941,Z5,ZCTA5 19941,B5,G6350,S,78452370,164966,38.7949067,-75.4247776,38.7936579,-75.4260621,1147,2857,160,129609287.6,67427.30784
2.21704E+14,19953,19953,19953,Z5,ZCTA5 19953,B5,G6350,S,77428741,21319,39.15139,-75.6968342,39.152487,-75.6941327,1769,4500,161,128966364,59689.35786
2.21704E+14,19964,19964,19964,Z5,ZCTA5 19964,B5,G6350,S,21022341,124382,39.094305,-75.7243483,39.0960269,-75.7254632,492,1298,162,35156001.47,39489.13736
2.21704E+14,19936,19936,19936,Z5,ZCTA5 19936,B5,G6350,S,532788,0,39.2186348,-75.5851142,39.2186348,-75.5851142,123,329,163,888857.8594,6194.533127
2.21704E+14,19902,19902,19902,Z5,ZCTA5 19902,B5,G6350,S,10221874,0,39.127656,-75.4669115,39.127656,-75.4669115,25,108,164,17009614.02,21481.47212
2.21704E+14,19977,19977,19977,Z5,ZCTA5 19977,B5,G6350,S,215243869,13926279,39.2964919,-75.551037,39.2989462,-75.5461219,10111,27505,165,383172053.5,143197.538
2.21704E+14,19710,19710,19710,Z5,ZCTA5 19710,B5,G6350,S,1250691,0,39.789573,-75.5846839,39.789573,-75.5846839,49,108,166,2120841.008,10917.62544
2.21704E+14,19717,19717,19717,Z5,ZCTA5 19717,B5,G6350,S,668372,0,39.6813179,-75.7536358,39.678689,-75.7499623,496,6201,167,1129853.566,9407.678228
2.21704E+14,19943,19943,19943,Z5,ZCTA5 19943,B5,G6350,S,161706336,1126131,39.0056587,-75.6075766,39.0044358,-75.6069858,5239,12523,168,270032513.3,143068.5107
2.21704E+14,19963,19963,19963,Z5,ZCTA5 19963,B5,G6350,S,272260982,21010646,38.9350089,-75.3741402,38.9432534,-75.362567,9324,20827,169,485384385.6,154642.4422
2.21704E+14,19730,19730,19730,Z5,ZCTA5 19730,B5,G6350,S,1747198,83463,39.4543728,-75.6607641,39.4549542,-75.6610367,195,472,170,3074624.715,10363.04743
2.21704E+14,19954,19954,19954,Z5,ZCTA5 19954,B5,G6350,S,25300849,110081,38.8988974,-75.5209262,38.8970097,-75.5204569,660,1629,171,42014333.01,50869.6689
2.21704E+14,19945,19945,19945,Z5,ZCTA5 19945,B5,G6350,S,161408592,4568235,38.5033951,-75.2284976,38.4978939,-75.2290333,4951,8041,172,271431257.2,159161.3916
2.21704E+14,19970,19970,19970,Z5,ZCTA5 19970,B5,G6350,S,24163731,2755878,38.5550481,-75.0990355,38.5549727,-75.0994048,8412,8591,173,44085956.27,54845.55716
2.21704E+14,19939,19939,19939,Z5,ZCTA5 19939,B5,G6350,S,67263464,15221451,38.565756,-75.2022492,38.568957,-75.207538,3989,7357,174,135124505.5,76636.60395
2.21704E+14,19944,19944,19944,Z5,ZCTA5 19944,B5,G6350,S,3218022,2728230,38.4748358,-75.0556184,38.4778676,-75.0530825,1567,519,175,9716611.059,20131.75053
2.21704E+14,21874,21874,21874,Z5,ZCTA5 21874,B5,G6350,S,73216870,111701,38.3926586,-75.3541443,38.3938409,-75.3520025,968,2240,176,119554098.6,63035.02937
2.21704E+14,19720,19720,19720,Z5,ZCTA5 19720,B5,G6350,S,99205238,7967444,39.6455662,-75.6045674,39.6454667,-75.6044962,24110,61043,177,180985591.6,100193.185
2.21704E+14,19706,19706,19706,Z5,ZCTA5 19706,B5,G6350,S,6555248,3794943,39.5754686,-75.5899725,39.5749538,-75.5906758,818,1938,178,17443470.34,24925.16265
2.21704E+14,19947,19947,19947,Z5,ZCTA5 19947,B5,G6350,S,308773040,466228,38.6741866,-75.3986571,38.6702663,-75.4046629,7074,20964,179,508109092.8,151216.5909
2.21704E+14,19971,19971,19971,Z5,ZCTA5 19971,B5,G6350,S,46520023,29087333,38.6896571,-75.0985563,38.6945036,-75.0996997,16827,14348,180,124283107.7,65048.6474
2.21704E+14,19930,19930,19930,Z5,ZCTA5 19930,B5,G6350,S,15145597,12268618,38.5594077,-75.0678416,38.5528625,-75.069397,8558,2657,181,44901290.11,67493.83122
2.21704E+14,19951,19951,19951,Z5,ZCTA5 19951,B5,G6350,S,23133237,328929,38.6876742,-75.2512619,38.6852574,-75.2551535,873,1986,182,38564927.5,63988.04771
2.21704E+14,19931,19931,19931,Z5,ZCTA5 19931,B5,G6350,S,3091195,0,38.569298,-75.6104506,38.569298,-75.6104506,127,258,183,5064389.281,14814.76103
2.21704E+14,19707,19707,19707,Z5,ZCTA5 19707,B5,G6350,S,34141662,60355,39.7852808,-75.6815658,39.785594,-75.68364,6555,17274,184,57990390.95,51087.07404
2.21704E+14,19801,19801,19801,Z5,ZCTA5 19801,B5,G6350,S,11387006,2882430,39.7259967,-75.5436216,39.723588,-75.5412081,8678,16219,185,24152930.9,36898.83317
2.21704E+14,19703,19703,19703,Z5,ZCTA5 19703,B5,G6350,S,10283831,2863836,39.8026369,-75.4560418,39.8015141,-75.4538529,7187,16175,186,22303399.25,23277.30824
2.21704E+14,19807,19807,19807,Z5,ZCTA5 19807,B5,G6350,S,47050145,887554,39.797842,-75.6128938,39.7965002,-75.6128401,3647,8089,187,81309004.91,66296.87968
2.21704E+14,19904,19904,19904,Z5,ZCTA5 19904,B5,G6350,S,111853299,849041,39.1729326,-75.5951421,39.1712793,-75.587619,14806,36880,188,187780966,112186.8072
2.21704E+14,19952,19952,19952,Z5,ZCTA5 19952,B5,G6350,S,235580773,291306,38.9165347,-75.6253595,38.9166995,-75.6121042,4498,10621,189,390182590,152040.1005
2.21704E+14,19946,19946,19946,Z5,ZCTA5 19946,B5,G6350,S,59753720,661738,39.0322958,-75.4529177,39.0348019,-75.4495848,2098,4932,190,100264635.2,64065.4526
2.21704E+14,19973,19973,19973,Z5,ZCTA5 19973,B5,G6350,S,217533616,5226767,38.6340703,-75.6245457,38.6344621,-75.623572,10547,25550,191,365609637.9,146065.9559
2.21704E+14,19938,19938,19938,Z5,ZCTA5 19938,B5,G6350,S,124858877,0,39.2564647,-75.6988217,39.2564647,-75.6988217,3655,10131,192,208527429.6,95554.39678
2.21704E+14,21912,21912,21912,Z5,ZCTA5 21912,B5,G6350,S,87726123,4536007,39.4248487,-75.81601,39.4194145,-75.8186317,525,1312,193,154825569.1,68348.64502
2.21704E+14,19975,19975,19975,Z5,ZCTA5 19975,B5,G6350,S,66138388,4512947,38.4686419,-75.1746098,38.4689187,-75.171673,8166,10476,194,115430002.9,76026.36427
2.21704E+14,19808,19808,19808,Z5,ZCTA5 19808,B5,G6350,S,35614566,1654,39.7377983,-75.6659016,39.7376151,-75.6670572,16757,39285,195,60305553.07,46216.04365
2.21704E+14,19711,19711,19711,Z5,ZCTA5 19711,B5,G6350,S,70982871,10139,39.7137758,-75.7403968,39.7137809,-75.7408261,21173,48477,196,120122749,70930.68928
2.21704E+14,19809,19809,19809,Z5,ZCTA5 19809,B5,G6350,S,17498943,4102424,39.7572347,-75.5010049,39.7566739,-75.5010351,6885,14658,197,36596152.61,36031.08875
2.21704E+14,19901,19901,19901,Z5,ZCTA5 19901,B5,G6350,S,196320138,24432810,39.173075,-75.4726501,39.1815422,-75.4735201,15083,36839,198,367813229.4,158371.3615
2.21704E+14,19962,19962,19962,Z5,ZCTA5 19962,B5,G6350,S,37845926,185701,39.0700606,-75.4975387,39.0688084,-75.4883882,4925,13692,199,63183729.38,50208.33542
2.21704E+14,19966,19966,19966,Z5,ZCTA5 19966,B5,G6350,S,230708183,21345963,38.5811877,-75.282825,38.579422,-75.277196,18485,32520,200,413084501.1,176882.0831
2217026263016302,19980,19980,19980,Z5,ZCTA5 19980,B5,G6350,S,602581,0,39.0735222,-75.5701686,39.0735222,-75.5701686,98,235,201,1001194,6378.894847
2217026263559028,84408,84408,84408,Z5,ZCTA5 84408,B5,G6350,S,1275179,0,41.1925787,-111.9394829,41.1925787,-111.9394829,5,367,202,2253977.902,7532.18318
2.21704E+14,84725,84725,84725,Z5,ZCTA5 84725,B5,G6350,S,389556084,1763851,37.5392854,-113.7804168,37.5403522,-113.7802059,717,2298,203,623464689.4,141808.2811
2.21704E+14,84071,84071,84071,Z5,ZCTA5 84071,B5,G6350,S,314915571,2194378,40.4190856,-112.324673,40.3538137,-112.2679024,638,1946,204,547698743.3,153782.3549
2.21704E+14,84784,84784,84784,Z5,ZCTA5 84784,B5,G6350,S,10962605,0,37.0186705,-112.9693175,37.0186705,-112.9693175,264,1127,205,17228058.69,35762.51137
2.21704E+14,84054,84054,84054,Z5,ZCTA5 84054,B5,G6350,S,22165277,193403,40.8407931,-111.9175641,40.8386439,-111.9178497,7372,21552,206,39104002.99,36173.16703
2.21704E+14,84083,84083,84083,Z5,ZCTA5 84083,B5,G6350,S,1572662198,383956,40.8435726,-113.6940385,40.8177887,-113.7395681,517,1115,207,2751361575,283902.1216
2.21704E+14,84324,84324,84324,Z5,ZCTA5 84324,B5,G6350,S,57091567,2041370,41.4925217,-111.9386752,41.4943313,-111.9411642,366,1128,208,105482002.6,66887.61844
2.21704E+14,84733,84733,84733,Z5,ZCTA5 84733,B5,G6350,S,153884468,1036964,37.2959493,-113.7977369,37.29713,-113.8056813,64,127,209,245241214.5,111440.596
2.21704E+14,84086,84086,84086,Z5,ZCTA5 84086,B5,G6350,S,299950834,633,41.4163369,-111.2085618,41.4176278,-111.2012262,151,359,210,533815117.8,239997.6464
2.21704E+14,84064,84064,84064,Z5,ZCTA5 84064,B5,G6350,S,456921825,684104,41.6706435,-111.1229978,41.6829178,-111.1120317,325,744,211,820769999.9,229548.1028
2.21704E+14,84063,84063,84063,Z5,ZCTA5 84063,B5,G6350,S,223743386,4827192,40.2100612,-109.6928402,40.2118139,-109.6942178,195,477,212,392360507.2,147715.2806
2.21704E+14,84340,84340,84340,Z5,ZCTA5 84340,B5,G6350,S,83289725,59539277,41.3931307,-112.1570966,41.4029881,-112.1788645,1260,3834,213,254007146.4,128210.7822
2.21704E+14,84060,84060,84060,Z5,ZCTA5 84060,B5,G6350,S,114027484,83969,40.6417918,-111.5033081,40.6443913,-111.5066422,8546,8621,214,198392901.5,73238.01864
2.21704E+14,84330,84330,84330,Z5,ZCTA5 84330,B5,G6350,S,92952600,0,41.9062768,-112.1702387,41.9062768,-112.1702387,172,505,215,167941386.3,103243.1281
2.21704E+14,84312,84312,84312,Z5,ZCTA5 84312,B5,G6350,S,64351899,87481,41.7798009,-112.1568089,41.7773004,-112.1560938,1460,4483,216,115969314.7,91419.689
2.21704E+14,84774,84774,84774,Z5,ZCTA5 84774,B5,G6350,S,65618351,0,37.2432491,-113.2808931,37.2432491,-113.2808931,649,1865,217,103729912,65190.67928
2.21704E+14,84306,84306,84306,Z5,ZCTA5 84306,B5,G6350,S,59715244,65615,41.7827144,-112.0632412,41.7847656,-112.0538165,177,575,218,107595207.4,54837.25055
2.21704E+14,84051,84051,84051,Z5,ZCTA5 84051,B5,G6350,S,129656994,85076,40.3955016,-110.4312935,40.3894633,-110.4270155,153,390,219,223929413.6,138378.2848
2.21704E+14,84637,84637,84637,Z5,ZCTA5 84637,B5,G6350,S,336157993,0,38.7217551,-112.4871456,38.7217551,-112.4871456,290,688,220,553069817.9,140858.3247
2.21704E+14,84654,84654,84654,Z5,ZCTA5 84654,B5,G6350,S,676353409,95532,38.8914507,-111.6442403,38.8641655,-111.6789826,1177,2584,221,1118208714,382895.8977
2.21704E+14,84620,84620,84620,Z5,ZCTA5 84620,B5,G6350,S,51570997,0,38.9224372,-111.9243019,38.9224372,-111.9243019,441,1169,222,85323490.79,54102.71481
2.21704E+14,84638,84638,84638,Z5,ZCTA5 84638,B5,G6350,S,117846127,0,39.5019269,-112.2577088,39.5019269,-112.2577088,110,308,223,198192992.7,72508.67099
2.21704E+14,84724,84724,84724,Z5,ZCTA5 84724,B5,G6350,S,10551314,0,38.674153,-112.1501443,38.674153,-112.1501443,469,1213,224,17336764.83,29608.45822
2.21704E+14,84518,84518,84518,Z5,ZCTA5 84518,B5,G6350,S,169517921,64837,39.3916572,-110.8847457,39.3888727,-110.8768859,321,861,225,284309486.6,114358.63
2.21704E+14,84522,84522,84522,Z5,ZCTA5 84522,B5,G6350,S,178422515,49877,38.9098813,-111.209917,38.8603101,-111.2232059,156,336,226,295177028.7,122772.5316
2.21704E+14,84711,84711,84711,Z5,ZCTA5 84711,B5,G6350,S,13093612,102196,38.7129319,-112.060605,38.725549,-112.0488121,331,895,227,21705233.3,28606.30312
2.21704E+14,84630,84630,84630,Z5,ZCTA5 84630,B5,G6350,S,137739427,0,39.3106151,-111.8342169,39.3106151,-111.8342169,100,265,228,230392495.8,77692.53424
2.21704E+14,84335,84335,84335,Z5,ZCTA5 84335,B5,G6350,S,169604576,9471392,41.8290521,-111.8807643,41.8239685,-111.8834954,4716,15504,229,322768798.2,112486.4205
2.21704E+14,84663,84663,84663,Z5,ZCTA5 84663,B5,G6350,S,284030088,0,40.1926591,-111.4892186,40.1926591,-111.4892186,10893,35647,230,487312389.2,160722.5083
2217026263559023,84602,84602,84602,Z5,ZCTA5 84602,B5,G6350,S,454965,0,40.2541083,-111.650082,40.2541083,-111.650082,60,2366,231,781993.2539,4384.5557
2.21704E+14,84308,84308,84308,Z5,ZCTA5 84308,B5,G6350,S,36117805,85008,41.9654963,-111.9668397,41.966388,-111.9676279,104,302,232,65529672.19,44792.12014
2.21704E+14,84628,84628,84628,Z5,ZCTA5 84628,B5,G6350,S,26834249,0,39.9357449,-112.1342996,39.9357449,-112.1342996,311,697,233,45696493.87,59397.63295
2.21704E+14,84648,84648,84648,Z5,ZCTA5 84648,B5,G6350,S,434463920,0,39.686596,-111.8681724,39.686596,-111.8681724,2261,6830,234,734556932.5,182715.2586
2.21704E+14,84010,84010,84010,Z5,ZCTA5 84010,B5,G6350,S,98471426,62283,40.8743047,-111.8304297,40.8731217,-111.8350362,16969,48439,235,172502720.4,78118.19968
2.21704E+14,84651,84651,84651,Z5,ZCTA5 84651,B5,G6350,S,328150434,187634,39.956277,-111.6933664,39.9577619,-111.6937438,8230,28416,236,559467939.2,222569.5178
2.21704E+14,84318,84318,84318,Z5,ZCTA5 84318,B5,G6350,S,14459005,0,41.8016655,-111.8042255,41.8016655,-111.8042255,1493,5296,237,26038941.23,31683.87995
2.21704E+14,84653,84653,84653,Z5,ZCTA5 84653,B5,G6350,S,41593624,58009,40.047993,-111.6680201,40.0479846,-111.6684884,3081,11103,238,71160918.67,54165.9231
2.21704E+14,84106,84106,84106,Z5,ZCTA5 84106,B5,G6350,S,15638521,0,40.7067677,-111.8557264,40.7067677,-111.8557264,16431,35892,239,27241559.01,28944.9305
2.21704E+14,84113,84113,84113,Z5,ZCTA5 84113,B5,G6350,S,498987,0,40.7627327,-111.8328488,40.7627327,-111.8328488,13,173,240,870663.293,6527.419257
2.21704E+14,84102,84102,84102,Z5,ZCTA5 84102,B5,G6350,S,5002338,0,40.7598902,-111.8636179,40.7598902,-111.8636179,10991,18857,241,8727643.363,17335.35721
2.21704E+14,84096,84096,84096,Z5,ZCTA5 84096,B5,G6350,S,184050818,128519,40.5053795,-112.0854325,40.4870371,-112.0999829,20232,69086,242,318919000.6,94890.24142
2217026263559033,84129,84129,84129,Z5,ZCTA5 84129,B5,G6350,S,17271537,0,40.6535775,-111.9620632,40.6535775,-111.9620632,12345,37421,243,30038592.78,42947.95668
2.21704E+14,84401,84401,84401,Z5,ZCTA5 84401,B5,G6350,S,79434106,820721,41.2196483,-112.0335862,41.2187483,-112.0325858,17053,42968,244,141972925.5,102730.2059
2.21704E+14,84782,84782,84782,Z5,ZCTA5 84782,B5,G6350,S,54088255,20377,37.3593882,-113.6752361,37.3799125,-113.6676438,372,907,245,85797571.9,63592.44198
2.21704E+14,84029,84029,84029,Z5,ZCTA5 84029,B5,G6350,S,3354489469,30991778,40.6487971,-112.9823638,40.5728869,-112.9532527,4037,13269,246,5887169686,813872.1292
2.21704E+14,84074,84074,84074,Z5,ZCTA5 84074,B5,G6350,S,453011705,576313,40.5737309,-112.2991819,40.5820736,-112.3035915,17131,55001,247,787013117.7,158234.8957
2.21704E+14,84737,84737,84737,Z5,ZCTA5 84737,B5,G6350,S,647789735,3118652,37.0831764,-113.2602624,37.0293505,-113.2463965,8503,21212,248,1024648757,187092.3883
2.21704E+14,84049,84049,84049,Z5,ZCTA5 84049,B5,G6350,S,193374357,10468719,40.5135692,-111.5165814,40.5041231,-111.5133989,3192,6655,249,353054136.6,98625.8582
2.21704E+14,84039,84039,84039,Z5,ZCTA5 84039,B5,G6350,S,228348064,1165888,40.445974,-109.809779,40.4401316,-109.8127417,366,1065,250,396722847.5,195895.5269
2.21704E+14,84072,84072,84072,Z5,ZCTA5 84072,B5,G6350,S,413021035,0,40.3640415,-110.6329855,40.3640415,-110.6329855,302,402,251,712198153.5,158351.6071
2.21704E+14,84026,84026,84026,Z5,ZCTA5 84026,B5,G6350,S,95919024,1807957,40.2911926,-109.838789,40.294056,-109.8450981,420,910,252,168155935.9,91716.57686
2.21704E+14,84085,84085,84085,Z5,ZCTA5 84085,B5,G6350,S,251552272,1001592,40.5859699,-109.9263717,40.5785865,-109.9249865,189,419,253,438363144,155945.0453
2.21704E+14,84336,84336,84336,Z5,ZCTA5 84336,B5,G6350,S,939292031,496946,41.8715393,-112.7468105,41.8800361,-112.8531044,115,281,254,1696128846,292825.1047
2.21704E+14,84046,84046,84046,Z5,ZCTA5 84046,B5,G6350,S,292183475,2932057,40.953377,-109.8277368,40.952558,-109.7962761,894,698,255,517884984.9,158763.446
2.21704E+14,84316,84316,84316,Z5,ZCTA5 84316,B5,G6350,S,91325656,513270,41.773329,-112.4450474,41.7787464,-112.4480244,92,240,256,165246086.6,52341.50663
2.21704E+14,84743,84743,84743,Z5,ZCTA5 84743,B5,G6350,S,16203740,0,38.2082471,-112.1857308,38.2082471,-112.1857308,74,134,257,26285465.62,30397.07273
2.21704E+14,84078,84078,84078,Z5,ZCTA5 84078,B5,G6350,S,3464424823,26929606,40.4634218,-109.5083951,40.465526,-109.5108562,11147,29172,258,6038353438,830873.8663
2.21704E+14,84082,84082,84082,Z5,ZCTA5 84082,B5,G6350,S,379020708,0,40.3403453,-111.3616617,40.3403453,-111.3616617,331,832,259,653114639.4,176240.8123
2.21704E+14,84036,84036,84036,Z5,ZCTA5 84036,B5,G6350,S,858907074,4681750,40.6601398,-111.1096941,40.6992187,-111.0204245,4265,8300,260,1502254495,406265.3255
2.21704E+14,84023,84023,84023,Z5,ZCTA5 84023,B5,G6350,S,456684868,4396132,40.8379123,-109.2066031,40.9033406,-109.2173249,230,228,261,806336256,286340.6857
2.21704E+14,84061,84061,84061,Z5,ZCTA5 84061,B5,G6350,S,141893379,34104,40.7472016,-111.3417566,40.7640395,-111.3188215,224,514,262,247529415.4,110601.8674
2.21704E+14,84098,84098,84098,Z5,ZCTA5 84098,B5,G6350,S,186054443,20748,40.739865,-111.5350617,40.7468543,-111.532877,10104,20573,263,324454338.9,109583.2965
2.21704E+14,84001,84001,84001,Z5,ZCTA5 84001,B5,G6350,S,54329331,151480,40.3452647,-110.2724459,40.3452477,-110.2734868,271,719,264,93892664.3,62940.36636
2.21704E+14,84732,84732,84732,Z5,ZCTA5 84732,B5,G6350,S,26462320,0,38.4453206,-111.9040868,38.4453206,-111.9040868,46,72,265,43206278.34,53433.76867
2.21704E+14,84512,84512,84512,Z5,ZCTA5 84512,B5,G6350,S,767162986,5997311,37.1624796,-109.5593219,37.1696906,-109.5657187,421,920,266,1219635007,285035.687
2.21704E+14,84624,84624,84624,Z5,ZCTA5 84624,B5,G6350,S,770513783,2081655,39.3842024,-112.5875662,39.3826234,-112.5937303,2141,5836,267,1295004940,288329.4442
2.21704E+14,84656,84656,84656,Z5,ZCTA5 84656,B5,G6350,S,9826597,0,39.2351722,-112.1087871,39.2351722,-112.1087871,162,364,268,16401565.73,22715.58293
2.21704E+14,84050,84050,84050,Z5,ZCTA5 84050,B5,G6350,S,1003825405,2939099,41.0222673,-111.6721962,41.0240993,-111.6640308,3637,12059,269,1770416952,254934.6509
2.21704E+14,84640,84640,84640,Z5,ZCTA5 84640,B5,G6350,S,190467208,8797067,39.4761822,-112.3994356,39.4647504,-112.3922137,51,117,270,334875169,101733.6413
2.21704E+14,84728,84728,84728,Z5,ZCTA5 84728,B5,G6350,S,770963505,1202554,39.2383853,-113.9573835,39.3331308,-113.9123983,63,131,271,1288967543,290898.7658
2.21704E+14,84523,84523,84523,Z5,ZCTA5 84523,B5,G6350,S,298684246,1923879,39.094597,-111.2013498,39.0584853,-111.2201117,659,1625,272,499759648.9,125171.7344
2.21704E+14,84035,84035,84035,Z5,ZCTA5 84035,B5,G6350,S,577373621,9728744,40.3901959,-109.282226,40.408831,-109.2924885,270,722,273,1013160274,261655.4171
2.21704E+14,84516,84516,84516,Z5,ZCTA5 84516,B5,G6350,S,40078228,0,39.1284344,-111.0670809,39.1284344,-111.0670809,78,186,274,66693303.71,42037.53407
2.21704E+14,84649,84649,84649,Z5,ZCTA5 84649,B5,G6350,S,394305847,0,39.3465772,-112.3300136,39.3465772,-112.3300136,278,789,275,660217283.7,180839.0493
2.21704E+14,84321,84321,84321,Z5,ZCTA5 84321,B5,G6350,S,570026137,2302322,41.779321,-111.6834146,41.7748134,-111.7127607,16631,49550,276,1029990019,358521.6421
2.21704E+14,84003,84003,84003,Z5,ZCTA5 84003,B5,G6350,S,190591539,272790,40.4662499,-111.693515,40.4716536,-111.6805903,15256,52970,277,330113058,150946.5004
2.21704E+14,84716,84716,84716,Z5,ZCTA5 84716,B5,G6350,S,631305784,839477,37.9713871,-111.4492097,37.9444178,-111.4422596,230,317,278,1018895559,242704.0973
2.21704E+14,03826,03826,03826,Z5,ZCTA5 03826,B5,G6350,S,8873858,5519,42.8887628,-71.1288248,42.8880797,-71.1298448,1191,2693,279,16549243.29,23579.37315
2.21704E+14,03037,03037,03037,Z5,ZCTA5 03037,B5,G6350,S,125999944,3124165,43.1395093,-71.2535002,43.1363215,-71.255077,1900,4802,280,242618697.3,79888.42222
2.21704E+14,03263,03263,03263,Z5,ZCTA5 03263,B5,G6350,S,63401705,746414,43.2948709,-71.3113665,43.2885012,-71.3093678,1778,4094,281,121142807.8,54514.46809
2.21704E+14,03216,03216,03216,Z5,ZCTA5 03216,B5,G6350,S,103274049,1471707,43.4465597,-71.7937649,43.4507243,-71.7906003,1068,2327,282,198795240.6,68599.81746
2.21704E+14,03293,03293,03293,Z5,ZCTA5 03293,B5,G6350,S,3745710,416055,43.9769131,-71.6772217,43.9792965,-71.6727409,71,72,283,8038606.547,20031.35405
2.21704E+14,03076,03076,03076,Z5,ZCTA5 03076,B5,G6350,S,68233744,1394546,42.7335672,-71.3240536,42.7309925,-71.3370749,5258,14222,284,129127055,49453.50849
2.21704E+14,03241,03241,03241,Z5,ZCTA5 03241,B5,G6350,S,95802607,5980881,43.7114725,-71.8190849,43.7078542,-71.8146859,837,953,285,194868976.7,76482.23977
2.21704E+14,03854,03854,03854,Z5,ZCTA5 03854,B5,G6350,S,2094143,3785538,43.063499,-70.7178283,43.0621474,-70.7170709,525,1000,286,11020454.38,17207.38512
2.21704E+14,03603,03603,03603,Z5,ZCTA5 03603,B5,G6350,S,114616495,5894435,43.2532608,-72.3807663,43.247906,-72.3737089,2406,5127,287,227274730.8,109820.8061
2.21704E+14,03607,03607,03607,Z5,ZCTA5 03607,B5,G6350,S,42466660,40486,43.1970589,-72.260781,43.19806,-72.2622274,177,314,288,80018609.84,57543.88809
2.21704E+14,03280,03280,03280,Z5,ZCTA5 03280,B5,G6350,S,117091661,5134226,43.1832597,-72.0898554,43.1900513,-72.093871,1076,1195,289,229984106.8,76924.32131
